WBGene00000757	F15A2.1	embryonic lethal
WBGene00015519	C06E1.3	blistered
WBGene00008988	F20G2.5	pathogen susceptibility increased
WBGene00021673	Y48G1BM.8	gametogenesis variant, oocytes small
WBGene00022864	ZK1236.5	slow growth, clear
WBGene00003238	Y34D9B.1	larval arrest, embryonic lethal, larval lethal, maternal sterile
WBGene00001957	F48D6.3	larval arrest, locomotion variant, embryonic lethal, larval lethal, transgene subcellular localization variant, protein aggregation variant
WBGene00000621	F54B11.2	locomotion variant, dumpy, organism morphology variant
WBGene00001252	C39B10.6	transgene expression reduced
WBGene00000262	F54B11.6	organism development variant
WBGene00003029	E01A2.3	locomotion variant, population fitness variant, organism development variant, transgene expression reduced, shortened life span, developmental growth variant, transgene expression increased, posterior reversed vulval lineage
WBGene00018909	F56A3.2	larval arrest, cell membrane organization biogenesis variant, embryonic lethal, germ cell compartment expansion variant, diakinesis progression during oogenesis variant
WBGene00020466	T12F5.1	sterile, protruding vulva, sick, sterile progeny, organism morphology variant, high incidence male progeny, lethal, larval arrest, embryonic lethal, cell cell contacts variant four emb, exaggerated asynchrony early emb, reduced brood size
WBGene00002256	ZK742.5	age associated fluorescence increased, shortened life span, paraquat hypersensitive
WBGene00003920	M117.2	RME-1 recycling endosome morphology variant, aldicarb resistant, actin organization biogenesis variant, pattern of transgene expression variant, embryonic polarity variant, lysosome-related organelle morphology variant, larval lethal, protein expression reduced, intestinal morphology variant, late endosome localization variant, cell cleavage variant, embryonic lethal, transgene subcellular localization variant, reduced brood size, exploded through vulva, receptor mediated endocytosis defective, asymmetric cell division defective early emb, early endosome localization variant, RAB-11 recycling endosome localization variant, protein subcellular localization variant, organism development variant, embryonic development variant, extended life span, dauer formation variant, reduced levels of reduced glutathione, sterile F1, pseudocleavage defective early emb, inhibition of oocyte maturation variant, spindle orientation defective early emb, pronuclei meet centrally early emb, golgi apparatus localization variant, gut granule biogenesis reduced, RAB-11 recycling endosome morphology variant, cell cycle delayed, P granule localization defective, lethal, hatching variant, enzyme activity reduced, maternal effect sterile, shortened life span, transgene expression reduced, antibody subcellular localization variant, dauer arrest variant
WBGene00013025	Y49A3A.2	sterile, chromosome condensation variant, maternal sterile, pattern of transgene expression variant, diplotene region organization variant, lysosome-related organelle morphology variant, accumulated germline cell corpses, germline nuclear positioning variant, cell membrane organization biogenesis variant, embryonic lethal, transgene subcellular localization variant, oocyte morphology variant, receptor mediated endocytosis defective, nuclear appearance variant, uptake of yolk defective, excretory canal morphology variant, oocytes lack nucleus, RAB-11 recycling endosome localization variant, diakinesis progression during oogenesis variant, gonad morphology variant, apoptosis variant, organism hypertonic lethality increased, paralyzed, rachis morphology variant, germ cell compartment size variant, slow growth, RAB-11 recycling endosome morphology variant, protein aggregation variant, pseudocoelom morphology variant, larval arrest, oocyte septum formation variant, germ cell compartment anucleate, endocytic transport defect, germ cell compartment expansion variant
WBGene00020683	T22D1.4	sterile, locomotion variant, small, germ cell compartment morphology variant, diakinesis progression during oogenesis variant, clear, multiple nuclei early emb, embryo osmotic integrity defective early emb, long, cytokinesis variant emb, maternal sterile, diplotene region organization variant, slow growth, fat content reduced, nicotine hypersensitive, germline nuclear positioning variant, larval arrest, cell membrane organization biogenesis variant, embryonic lethal, germ cell compartment expansion variant
WBGene00018661	F52C6.4	embryonic lethal, transgene subcellular localization variant, maternal sterile, organism hypertonic lethality increased, lethal, protein aggregation variant
WBGene00010084	F55B11.2	cell membrane organization biogenesis variant, rachis morphology variant, embryonic lethal, germ cell compartment multinucleate, maternal sterile, oogenesis variant
WBGene00011205	R10E4.9	organism development variant
WBGene00012723	Y39G8B.2	dauer lifespan extended
WBGene00007857	C31H5.6	sterile, avoids bacterial lawn, reduced brood size, transgene expression increased
WBGene00018424	F44E7.2	reduced brood size, dauer constitutive
WBGene00021418	Y38F2AL.6	larval arrest, cell death variant, sterile progeny, kinker
WBGene00000101	D1022.7	avoids bacterial lawn, slow growth, extended life span, larval arrest, organism oxidative stress resistant, foraging behavior variant, paraquat resistant, transgene subcellular localization variant
WBGene00011986	T24D1.3	axon guidance variant, embryonic lethal, ventral cord patterning variant, axon midline crossing variant, axon fasciculation variant, cord commissures fail to reach target, dendrite development variant
WBGene00006944	F18C5.2	organism gamma ray response variant, small, growth rate variant, clear, organism hypersensitive gamma irradiation, dumpy, hydroxyurea response variant, protruding vulva, aging variant, cell degeneration, egg laying variant, larval arrest, cell cycle timing defective early emb, head morphology variant, shortened life span, exploded through vulva, cell cycle variant
WBGene00013997	ZK550.3	embryonic lethal, sick, sterile progeny, small
WBGene00006761	F57H12.2	protein degradation variant
WBGene00009649	F43C1.5	dauer lifespan extended
WBGene00006725	H06I04.4	pleiotropic defects severe early emb, sterile, apoptosis reduced, avoids bacterial lawn, dauer lifespan extended, diplotene absent during oogenesis, oocyte number decreased, gonad small, nuclei small, embryo osmotic integrity defective early emb, rachis narrow, long, pachytene region organization variant, dumpy, maternal sterile, pachytene progression during oogenesis variant, apoptosis fails to occur, rachis morphology variant, slow growth, sick, molt defect, early larval arrest, germ cell compartment expansion absent, larval arrest, embryonic lethal, no oocytes, gonad vesiculated, complex phenotype early emb, reduced brood size, germ cell compartment expansion variant
WBGene00001148	H30A04.1	egg laying defective, protruding vulva, protein degradation variant
WBGene00017591	F19C7.1	slow growth
WBGene00012101	T27F2.4	long, rays fused
WBGene00021200	Y17G9B.3	lipid metabolism variant, asymmetric cell division defective early emb, short defecation cycle, P0 spindle position defective early emb, aster AB resembles P1 aster early emb, multiple nuclei early emb, embryo osmotic integrity defective early emb, cell cell contacts variant four emb, cortical dynamics defective early emb, Aba ABp division axis defective early emb, embryonic polarity variant, P0 spindle rotation delayed early emb, ABa ABp EMS synchronous division early emb, P2 EMS synchronous division early emb, embryo osmotic pressure sensitive early emb, synchronous second division early emb, eggshell morphology variant, spindle orientation variant AB or P1 early emb, cytokinesis fails early emb, pseudocleavage absent early emb, meiosis defective early emb, large cytoplasmic granules early emb, embryonic lethal, polar body defective early emb, EMS anterior extension fails early emb, polar body reabsorbed one two early emb
WBGene00003221	F54C1.3	embryonic lethal, sterile F1, high temperature induced L1 arrest, multivulva, sterile progeny, apoptosis increased
WBGene00017004	D1007.7	embryonic lethal, transgene subcellular localization variant, multivulva, RAB-11 recycling endosome localization variant, mRNA levels increased
